H;penstroke-edit;2;caveat_edit fixing.cdr;464;564;0
G;0;0000;a
S;54;0;134,97;361,32
S;54;0;133,71;364,05
S;54;0;132,44;366,76
S;54;0;131,14;369,47
S;54;0;129,84;372,18
S;54;0;128,53;374,88
S;54;0;127,22;377,57
S;54;0;125,90;380,28
S;54;0;124,60;382,98
S;54;0;123,30;385,68
S;54;0;122,01;388,39
S;54;0;120,73;391,11
S;54;0;119,47;393,83
S;54;0;118,22;396,57
S;54;0;117,00;399,31
S;54;0;115,80;402,06
S;54;0;114,63;404,82
S;54;0;113,49;407,60
S;54;0;112,38;410,39
S;54;0;111,31;413,19
S;54;0;110,29;416,02
S;54;0;109,31;418,85
S;54;0;108,39;421,71
S;54;0;107,53;424,59
S;54;0;106,75;427,49
S;54;0;106,04;430,40
S;54;0;105,43;433,34
S;54;0;104,93;436,30
S;54;0;104,55;439,28
S;54;0;104,32;442,27
S;54;0;104,27;445,27
S;54;0;104,42;448,27
G;55;0000;u00a7
S;55;1;151,24;267,30
S;55;1;148,94;269,22
S;55;1;146,65;271,16
S;55;1;144,38;273,12
S;55;1;142,15;275,12
S;55;1;139,94;277,15
S;55;1;137,78;279,23
S;55;1;135,66;281,35
S;55;1;133,61;283,54
S;55;1;131,64;285,80
S;55;1;129,76;288,13
S;55;1;128,00;290,56
S;55;1;126,38;293,08
S;55;1;124,94;295,71
S;55;1;123,71;298,44
S;55;1;122,71;301,27
S;55;1;121,98;304,18
S;55;1;121,53;307,14
S;55;1;121,35;310,13
S;55;1;121,44;313,13
S;55;1;121,77;316,11
S;55;1;122,31;319,06
S;55;1;123,04;321,97
S;55;1;123,93;324,83
S;55;1;124,94;327,65
S;55;1;126,08;330,43
S;55;1;127,30;333,16
S;55;1;128,61;335,86
S;55;1;130,00;338,52
S;55;1;131,44;341,15
S;55;1;132,93;343,75
S;55;1;134,55;346,27
S;55;1;136,34;348,68
S;55;1;138,22;351,02
S;55;1;140,14;353,32
S;55;1;142,08;355,61
S;55;1;143,99;357,92
S;55;1;145,84;360,28
S;55;1;147,59;362,71
S;55;1;149,20;365,24
S;55;1;150,60;367,89
S;55;1;151,71;370,67
S;55;1;152,44;373,58
S;55;1;152,68;376,56
S;55;1;152,39;379,54
S;55;1;151,60;382,43
S;55;1;150,34;385,15
S;55;1;148,63;387,61
S;55;1;146,53;389,75
S;55;1;144,14;391,55
S;55;1;141,53;393,03
S;55;1;138,77;394,20
S;55;1;135,91;395,09
S;55;1;132,99;395,74
S;55;1;130,02;396,17
S;55;1;127,03;396,39
S;55;1;124,03;396,42
S;55;1;121,04;396,28
S;55;1;118,06;395,95
S;55;1;115,10;395,46
S;55;1;112,17;394,80
S;55;1;109,30;393,96
S;55;1;106,48;392,93
S;55;1;103,74;391,71
S;55;1;101,11;390,28
S;55;1;98,61;388,62
S;55;1;96,30;386,71
S;55;1;94,25;384,53
S;55;1;92,54;382,07
S;55;0;210,94;221,37
S;55;0;212,16;218,64
S;55;0;213,14;215,82
S;55;0;213,92;212,93
S;55;0;214,49;209,99
S;55;0;214,85;207,02
S;55;0;214,97;204,04
S;55;0;214,81;201,05
S;55;0;214,31;198,10
S;55;0;213,40;195,26
S;55;0;211,95;192,65
S;55;0;209,90;190,48
S;55;0;207,32;188,99
S;55;0;204,43;188,25
S;55;0;201,45;188,15
S;55;0;198,48;188,53
S;55;0;195,58;189,25
S;55;0;192,74;190,20
S;55;0;189,97;191,32
S;55;0;187,27;192,61
S;55;0;184,64;194,03
S;55;0;182,09;195,58
S;55;0;179,60;197,24
S;55;0;177,18;199,01
S;55;0;174,84;200,86
S;55;0;172,56;202,80
S;55;0;170,36;204,82
S;55;0;168,22;206,92
S;55;0;166,16;209,08
S;55;0;164,17;211,32
S;55;0;162,26;213,62
S;55;0;160,43;215,98
S;55;0;158,68;218,41
S;55;0;157,03;220,90
S;55;0;155,47;223,46
S;55;0;154,03;226,07
S;55;0;152,71;228,76
S;55;0;151,54;231,51
S;55;0;150,54;234,33
S;55;0;149,73;237,21
S;55;0;149,14;240,14
S;55;0;148,82;243,11
S;55;0;148,79;246,10
S;55;0;149,05;249,08
S;55;0;149,63;252,01
S;55;0;150,50;254,87
S;55;0;151,63;257,64
S;55;0;152,99;260,31
S;55;0;154,53;262,87
S;55;0;156,22;265,34
S;55;0;158,02;267,73
S;55;0;159,89;270,06
S;55;0;161,83;272,34
S;55;0;163,79;274,59
S;55;0;165,76;276,84
S;55;0;167,73;279,10
S;55;0;169,66;281,38
S;55;0;171,55;283,70
S;55;0;173,36;286,08
S;55;0;175,07;288,53
S;55;0;176,66;291,07
S;55;0;178,09;293,69
S;55;0;179,34;296,41
S;55;0;180,38;299,21
S;55;0;181,11;302,11
S;55;0;181,46;305,08
S;55;0;181,37;308,07
S;55;0;180,82;311,00
S;55;0;179,79;313,81
S;55;0;178,33;316,41
S;55;0;176,49;318,77
S;55;0;174,35;320,85
S;55;0;171,96;322,66
S;55;0;169,39;324,18
S;55;0;166,68;325,43
S;55;0;163,85;326,41
S;55;0;160,95;327,13
S;55;0;158,00;327,59
S;55;0;155,01;327,77
S;55;0;152,02;327,69
S;55;0;149,04;327,45
S;55;0;146,07;327,14
S;55;0;143,10;326,77
S;55;0;140,13;326,37
S;55;0;137,17;325,95
S;55;0;134,21;325,54
S;55;0;131,24;325,16
S;55;0;128,27;324,84
G;56;0000;amp
S;56;0;276,80;293,85
S;56;0;274,86;296,14
S;56;0;272,90;298,41
S;56;0;270,91;300,65
S;56;0;268,90;302,88
S;56;0;266,88;305,10
S;56;0;264,83;307,29
S;56;0;262,77;309,47
S;56;0;260,69;311,63
S;56;0;258,59;313,77
S;56;0;256,48;315,90
S;56;0;254,35;318,02
S;56;0;252,20;320,11
S;56;0;250,04;322,20
S;56;0;247,87;324,27
S;56;0;245,68;326,32
S;56;0;243,48;328,36
S;56;0;241,26;330,38
S;56;0;239,04;332,39
S;56;0;236,79;334,38
S;56;0;234,54;336,36
S;56;0;232,27;338,32
S;56;0;229,98;340,26
S;56;0;227,69;342,19
S;56;0;225,38;344,11
S;56;0;223,06;346,01
S;56;0;220,72;347,89
S;56;0;218,37;349,75
S;56;0;216,00;351,60
S;56;0;213,63;353,43
S;56;0;211,24;355,24
S;56;0;208,83;357,03
S;56;0;206,41;358,81
S;56;0;203,98;360,56
S;56;0;201,53;362,29
S;56;0;199,06;364,01
S;56;0;196,58;365,70
S;56;0;194,09;367,36
S;56;0;191,58;369,00
S;56;0;189,05;370,62
S;56;0;186,51;372,21
S;56;0;183,95;373,78
S;56;0;181,37;375,31
S;56;0;178,78;376,82
S;56;0;176,16;378,29
S;56;0;173,53;379,73
S;56;0;170,88;381,13
S;56;0;168,21;382,49
S;56;0;165,52;383,82
S;56;0;162,80;385,10
S;56;0;160,07;386,33
S;56;0;157,31;387,51
S;56;0;154,53;388,64
S;56;0;151,73;389,71
S;56;0;148,90;390,72
S;56;0;146,05;391,65
S;56;0;143,17;392,48
S;56;0;140,26;393,23
S;56;0;137,33;393,88
S;56;0;134,39;394,45
S;56;0;131,43;394,92
S;56;0;128,45;395,30
S;56;0;125,46;395,57
S;56;0;122,47;395,74
S;56;0;119,47;395,78
S;56;0;116,47;395,70
S;56;0;113,48;395,48
S;56;0;110,50;395,10
S;56;0;107,55;394,55
S;56;0;104,65;393,81
S;56;0;101,80;392,87
S;56;0;99,04;391,70
S;56;0;96,39;390,29
S;56;0;93,89;388,63
S;56;0;91,58;386,72
S;56;0;89,49;384,57
S;56;0;87,64;382,21
S;56;0;86,06;379,66
S;56;0;84,76;376,96
S;56;0;83,77;374,13
S;56;0;83,14;371,20
S;56;0;82,93;368,21
S;56;0;83,12;365,22
S;56;0;83,69;362,28
S;56;0;84,60;359,42
S;56;0;85,78;356,66
S;56;0;87,18;354,01
S;56;0;88,75;351,45
S;56;0;90,45;348,98
S;56;0;92,24;346,57
S;56;0;94,10;344,22
S;56;0;96,00;341,90
S;56;0;97,93;339,60
S;56;0;99,86;337,30
S;56;0;101,77;334,99
S;56;0;103,63;332,63
S;56;0;105,46;330,26
S;56;0;107,32;327,91
S;56;0;109,21;325,58
S;56;0;111,13;323,27
S;56;0;113,08;320,99
S;56;0;115,05;318,73
S;56;0;117,04;316,49
S;56;0;119,06;314,26
S;56;0;121,10;312,06
S;56;0;123,16;309,88
S;56;0;125,24;307,72
S;56;0;127,33;305,57
S;56;0;129,44;303,44
S;56;0;131,57;301,33
S;56;0;133,72;299,23
S;56;0;135,87;297,14
S;56;0;138,04;295,07
S;56;0;140,22;293,01
S;56;0;142,41;290,96
S;56;0;144,61;288,92
S;56;0;146,81;286,88
S;56;0;149,02;284,86
S;56;0;151,24;282,83
S;56;0;153,46;280,82
S;56;0;155,69;278,81
S;56;0;157,92;276,80
S;56;0;160,15;274,79
S;56;0;162,38;272,78
S;56;0;164,60;270,78
S;56;0;166,83;268,76
S;56;0;169,06;266,75
S;56;0;171,28;264,73
S;56;0;173,49;262,71
S;56;0;175,70;260,68
S;56;0;177,90;258,65
S;56;0;180,10;256,60
S;56;0;182,28;254,55
S;56;0;184,46;252,48
S;56;0;186,62;250,40
S;56;0;188,78;248,31
S;56;0;190,92;246,21
S;56;0;193,04;244,09
S;56;0;195,15;241,96
S;56;0;197,27;239,84
S;56;0;199,45;237,77
S;56;0;201,64;235,73
S;56;0;203,84;233,69
S;56;0;206,03;231,64
S;56;0;208,20;229,57
S;56;0;210,34;227,46
S;56;0;212,44;225,32
S;56;0;214,49;223,13
S;56;0;216,48;220,88
S;56;0;218,38;218,56
S;56;0;220,19;216,17
S;56;0;221,86;213,68
S;56;0;223,37;211,09
S;56;0;224,67;208,39
S;56;0;225,70;205,57
S;56;0;226,38;202,65
S;56;0;226,63;199,66
S;56;0;226,38;196,68
S;56;0;225,61;193,78
S;56;0;224,37;191,05
S;56;0;222,74;188,54
S;56;0;220,79;186,26
S;56;0;218,60;184,21
S;56;0;216,20;182,42
S;56;0;213,62;180,88
S;56;0;210,92;179,59
S;56;0;208,12;178,51
S;56;0;205,25;177,63
S;56;0;202,34;176,91
S;56;0;199,40;176,32
S;56;0;196,43;175,87
S;56;0;193,45;175,60
S;56;0;190,45;175,53
S;56;0;187,45;175,65
S;56;0;184,47;175,97
S;56;0;181,51;176,46
S;56;0;178,59;177,14
S;56;0;175,71;177,98
S;56;0;172,88;178,99
S;56;0;170,11;180,14
S;56;0;167,41;181,44
S;56;0;164,77;182,86
S;56;0;162,20;184,41
S;56;0;159,71;186,08
S;56;0;157,29;187,85
S;56;0;154,94;189,73
S;56;0;152,68;191,69
S;56;0;150,50;193,75
S;56;0;148,39;195,89
S;56;0;146,38;198,11
S;56;0;144,44;200,40
S;56;0;142,59;202,77
S;56;0;140,84;205,20
S;56;0;139,17;207,69
S;56;0;137,59;210,24
S;56;0;136,11;212,85
S;56;0;134,73;215,51
S;56;0;133,45;218,23
S;56;0;132,28;220,99
S;56;0;131,21;223,79
S;56;0;130,27;226,64
S;56;0;129,44;229,53
S;56;0;128,75;232,44
S;56;0;128,19;235,39
S;56;0;127,77;238,36
S;56;0;127,49;241,35
S;56;0;127,38;244,35
S;56;0;127,43;247,34
S;56;0;127,66;250,33
S;56;0;128,06;253,31
S;56;0;128,66;256,25
S;56;0;129,43;259,15
S;56;0;130,31;262,01
S;56;0;131,28;264,85
S;56;0;132,34;267,66
S;56;0;133,48;270,43
S;56;0;134,68;273,18
S;56;0;135,95;275,90
S;56;0;137,28;278,59
S;56;0;138,67;281,25
S;56;0;140,11;283,88
S;56;0;141,59;286,49
S;56;0;143,11;289,07
S;56;0;144,68;291,63
S;56;0;146,28;294,17
S;56;0;147,92;296,68
S;56;0;149,59;299,17
S;56;0;151,29;301,64
S;56;0;153,02;304,09
S;56;0;154,78;306,53
S;56;0;156,56;308,94
S;56;0;158,37;311,34
S;56;0;160,19;313,72
S;56;0;162,04;316,08
S;56;0;163,90;318,43
S;56;0;165,79;320,77
S;56;0;167,69;323,09
S;56;0;169,61;325,39
S;56;0;171,54;327,69
S;56;0;173,48;329,97
S;56;0;175,44;332,24
S;56;0;177,41;334,51
S;56;0;179,40;336,76
S;56;0;181,39;339,00
S;56;0;183,39;341,23
S;56;0;185,41;343,46
S;56;0;187,43;345,68
S;56;0;189,45;347,89
S;56;0;191,49;350,09
S;56;0;193,53;352,29
S;56;0;195,58;354,48
S;56;0;197,63;356,67
S;56;0;199,68;358,86
S;56;0;201,74;361,04
S;56;0;203,80;363,22
S;56;0;205,86;365,41
S;56;0;207,91;367,59
S;56;0;209,97;369,77
S;56;0;212,01;371,98
S;56;0;214,01;374,21
S;56;0;215,99;376,46
S;56;0;217,95;378,73
S;56;0;219,90;381,01
S;56;0;221,85;383,29
S;56;0;223,81;385,57
S;56;0;225,78;387,83
S;56;0;227,77;390,07
S;56;0;229,78;392,30
S;56;0;231,84;394,48
S;56;0;233,93;396,63
S;56;0;236,07;398,73
S;56;0;238,27;400,78
S;56;0;240,52;402,76
S;56;0;242,83;404,67
S;56;0;245,22;406,49
S;56;0;247,68;408,20
S;56;0;250,22;409,80
S;56;0;252,81;411,31
S;56;0;255,44;412,75
S;56;0;258,10;414,13
S;56;0;260,79;415,47
S;56;0;263,49;416,78
S;56;0;266,19;418,08
S;56;0;268,89;419,39
S;56;0;271,58;420,72
S;56;0;274,25;422,10
S;56;0;276,88;423,53
S;56;0;279,48;425,04
S;56;0;282,02;426,63
S;56;0;284,49;428,33
S;56;0;286,88;430,14
G;57;0000;question
S;57;1;117,52;389,53
S;57;1;117,87;389,22
S;57;1;118,26;388,96
S;57;1;118,70;388,80
S;57;1;119,14;388,91
S;57;1;119,25;389,35
S;57;1;119,09;389,79
S;57;1;118,83;390,18
S;57;1;118,52;390,53
S;57;0;148,87;206,24
S;57;0;146,67;204,20
S;57;0;144,75;201,90
S;57;0;143,18;199,35
S;57;0;142,03;196,58
S;57;0;141,34;193,67
S;57;0;141,11;190,68
S;57;0;141,31;187,69
S;57;0;141,88;184,74
S;57;0;142,75;181,88
S;57;0;143,88;179,10
S;57;0;145,22;176,42
S;57;0;146,74;173,83
S;57;0;148,41;171,34
S;57;0;150,21;168,94
S;57;0;152,12;166,62
S;57;0;154,12;164,39
S;57;0;156,22;162,25
S;57;0;158,39;160,18
S;57;0;160,64;158,20
S;57;0;162,95;156,29
S;57;0;165,33;154,45
S;57;0;167,76;152,70
S;57;0;170,25;151,03
S;57;0;172,80;149,44
S;57;0;175,39;147,93
S;57;0;178,03;146,51
S;57;0;180,72;145,18
S;57;0;183,46;143,96
S;57;0;186,24;142,83
S;57;0;189,07;141,83
S;57;0;191,93;140,95
S;57;0;194,84;140,21
S;57;0;197,78;139,62
S;57;0;200,75;139,21
S;57;0;203,74;139,01
S;57;0;206,74;139,03
S;57;0;209,73;139,31
S;57;0;212,67;139,89
S;57;0;215,53;140,79
S;57;0;218,25;142,05
S;57;0;220,78;143,66
S;57;0;223,06;145,61
S;57;0;225,05;147,85
S;57;0;226,74;150,32
S;57;0;228,13;152,98
S;57;0;229,24;155,76
S;57;0;230,15;158,62
S;57;0;230,87;161,53
S;57;0;231,41;164,48
S;57;0;231,80;167,46
S;57;0;232,05;170,45
S;57;0;232,15;173,44
S;57;0;232,14;176,44
S;57;0;232,00;179,44
S;57;0;231,76;182,43
S;57;0;231,41;185,41
S;57;0;230,95;188,37
S;57;0;230,40;191,32
S;57;0;229,76;194,25
S;57;0;229,02;197,16
S;57;0;228,23;200,05
S;57;0;227,37;202,93
S;57;0;226,44;205,78
S;57;0;225,45;208,61
S;57;0;224,37;211,41
S;57;0;223,21;214,18
S;57;0;221,97;216,91
S;57;0;220,64;219,60
S;57;0;219,23;222,24
S;57;0;217,73;224,84
S;57;0;216,14;227,38
S;57;0;214,46;229,87
S;57;0;212,69;232,29
S;57;0;210,85;234,66
S;57;0;208,92;236,96
S;57;0;206,92;239,19
S;57;0;204,85;241,36
S;57;0;202,71;243,47
S;57;0;200,53;245,52
S;57;0;198,31;247,54
S;57;0;196,05;249,51
S;57;0;193,77;251,46
S;57;0;191,46;253,38
S;57;0;189,14;255,27
S;57;0;186,80;257,15
S;57;0;184,45;259,02
S;57;0;182,10;260,89
S;57;0;179,75;262,75
S;57;0;177,40;264,62
S;57;0;175,06;266,49
S;57;0;172,73;268,37
S;57;0;170,41;270,28
S;57;0;168,11;272,20
S;57;0;165,83;274,15
S;57;0;163,58;276,13
S;57;0;161,35;278,15
S;57;0;159,17;280,20
S;57;0;157,03;282,30
S;57;0;154,93;284,45
S;57;0;152,89;286,65
S;57;0;150,91;288,90
S;57;0;149,01;291,22
S;57;0;147,18;293,60
S;57;0;145,44;296,04
S;57;0;143,79;298,55
S;57;0;142,26;301,12
S;57;0;140,83;303,76
S;57;0;139,54;306,47
S;57;0;138,37;309,23
S;57;0;137,35;312,05
S;57;0;136,47;314,92
S;57;0;135,74;317,83
S;57;0;135,16;320,77
S;57;0;134,73;323,74
G;58;0000;hash
S;58;3;69,15;328,36
S;58;3;72,11;328,86
S;58;3;75,09;329,30
S;58;3;78,07;329,68
S;58;3;81,05;330,01
S;58;3;84,04;330,30
S;58;3;87,04;330,54
S;58;3;90,04;330,74
S;58;3;93,04;330,90
S;58;3;96,04;331,03
S;58;3;99,04;331,13
S;58;3;102,05;331,21
S;58;3;105,05;331,25
S;58;3;108,06;331,28
S;58;3;111,06;331,28
S;58;3;114,07;331,27
S;58;3;117,07;331,24
S;58;3;120,08;331,19
S;58;3;123,08;331,14
S;58;3;126,07;330,92
S;58;3;129,02;330,32
S;58;3;131,93;329,58
S;58;3;134,87;328,96
S;58;3;137,86;328,71
S;58;3;140,86;328,70
S;58;3;143,87;328,73
S;58;3;146,87;328,81
S;58;3;149,88;328,92
S;58;3;152,88;329,06
S;58;3;155,88;329,22
S;58;3;158,88;329,40
S;58;3;161,88;329,59
S;58;3;164,87;329,79
S;58;3;167,87;329,99
S;58;3;170,87;330,20
S;58;3;173,87;330,39
S;58;3;176,87;330,58
S;58;3;179,87;330,74
S;58;3;182,87;330,89
S;58;3;185,87;331,01
S;58;3;188,88;331,09
S;58;3;191,88;331,14
S;58;3;194,89;331,15
S;58;3;197,89;331,10
S;58;3;200,89;331,01
S;58;3;203,89;330,85
S;58;3;206,89;330,63
S;58;3;209,88;330,37
S;58;3;212,87;330,07
S;58;3;215,86;329,74
S;58;3;218,84;329,38
S;58;3;221,83;329,02
S;58;3;224,81;328,65
S;58;3;227,79;328,28
S;58;3;230,77;327,92
S;58;3;233,76;327,58
S;58;3;236,75;327,27
S;58;3;239,74;327,00
S;58;3;242,74;326,76
S;58;3;245,74;326,58
S;58;3;248,74;326,46
S;58;3;251,74;326,41
S;58;3;254,75;326,44
S;58;3;257,75;326,55
S;58;3;260,75;326,75
S;58;3;263,74;327,06
S;58;3;266,71;327,48
S;58;3;269,67;328,01
S;58;2;99,73;254,07
S;58;2;102,71;254,52
S;58;2;105,72;254,72
S;58;2;108,73;254,84
S;58;2;111,75;254,93
S;58;2;114,76;254,98
S;58;2;117,78;255,02
S;58;2;120,79;255,03
S;58;2;123,81;255,04
S;58;2;126,83;255,03
S;58;2;129,84;255,01
S;58;2;132,86;254,97
S;58;2;135,88;254,93
S;58;2;138,89;254,88
S;58;2;141,91;254,81
S;58;2;144,92;254,73
S;58;2;147,94;254,63
S;58;2;150,95;254,51
S;58;2;153,96;254,34
S;58;2;156,96;254,01
S;58;2;159,90;253,35
S;58;2;162,80;252,52
S;58;2;165,72;251,75
S;58;2;168,69;251,25
S;58;2;171,70;251,10
S;58;2;174,72;250,99
S;58;2;177,73;250,90
S;58;2;180,75;250,81
S;58;2;183,76;250,75
S;58;2;186,78;250,70
S;58;2;189,79;250,67
S;58;2;192,81;250,67
S;58;2;195,83;250,70
S;58;2;198,84;250,76
S;58;2;201,86;250,86
S;58;2;204,87;250,99
S;58;2;207,88;251,18
S;58;2;210,88;251,46
S;58;2;213,87;251,88
S;58;2;216,85;252,35
S;58;2;219,83;252,82
S;58;2;222,82;253,23
S;58;2;225,82;253,54
S;58;2;228,83;253,66
S;58;2;231,84;253,54
S;58;2;234,84;253,21
S;58;2;237,83;252,83
S;58;2;240,82;252,43
S;58;2;243,81;252,01
S;58;2;246,80;251,59
S;58;2;249,79;251,18
S;58;2;252,78;250,79
S;58;2;255,77;250,42
S;58;2;258,77;250,08
S;58;2;261,77;249,77
S;58;2;264,77;249,51
S;58;2;267,78;249,31
S;58;2;270,79;249,17
S;58;2;273,81;249,10
S;58;2;276,83;249,14
S;58;2;279,84;249,28
S;58;2;282,84;249,56
S;58;2;285,82;250,02
S;58;2;288,76;250,71
S;58;2;291,61;251,68
S;58;2;294,25;253,12
S;58;2;296,61;255,00
S;58;2;298,85;257,02
S;58;2;301,20;258,91
S;58;1;290,19;127,43
S;58;1;289,40;130,33
S;58;1;288,57;133,21
S;58;1;287,69;136,09
S;58;1;286,78;138,95
S;58;1;285,84;141,80
S;58;1;284,85;144,63
S;58;1;283,84;147,46
S;58;1;282,80;150,28
S;58;1;281,73;153,08
S;58;1;280,64;155,88
S;58;1;279,52;158,67
S;58;1;278,39;161,45
S;58;1;277,24;164,22
S;58;1;276,07;166,99
S;58;1;274,89;169,75
S;58;1;273,70;172,51
S;58;1;272,50;175,26
S;58;1;271,29;178,01
S;58;1;270,09;180,76
S;58;1;268,87;183,51
S;58;1;267,66;186,26
S;58;1;266,45;189,00
S;58;1;265,25;191,75
S;58;1;264,05;194,51
S;58;1;262,86;197,27
S;58;1;261,68;200,03
S;58;1;260,52;202,80
S;58;1;259,37;205,57
S;58;1;258,29;208,37
S;58;1;257,28;211,20
S;58;1;256,33;214,05
S;58;1;255,43;216,91
S;58;1;254,55;219,79
S;58;1;253,69;222,66
S;58;1;252,82;225,54
S;58;1;251,94;228,41
S;58;1;251,01;231,26
S;58;1;250,03;234,10
S;58;1;248,98;236,91
S;58;1;247,86;239,70
S;58;1;246,68;242,46
S;58;1;245,45;245,20
S;58;1;244,18;247,92
S;58;1;242,88;250,63
S;58;1;241,56;253,33
S;58;1;240,22;256,02
S;58;1;238,88;258,70
S;58;1;237,54;261,39
S;58;1;236,22;264,08
S;58;1;234,91;266,79
S;58;1;233,63;269,51
S;58;1;232,39;272,24
S;58;1;231,20;275,00
S;58;1;230,07;277,78
S;58;1;229,01;280,59
S;58;1;228,07;283,44
S;58;1;227,22;286,32
S;58;1;226,45;289,22
S;58;1;225,71;292,13
S;58;1;225,00;295,05
S;58;1;224,30;297,97
S;58;1;223,57;300,88
S;58;1;222,79;303,78
S;58;1;221,95;306,67
S;58;1;221,05;309,53
S;58;1;220,13;312,39
S;58;1;219,17;315,24
S;58;1;218,20;318,08
S;58;1;217,21;320,91
S;58;1;216,20;323,74
S;58;1;215,19;326,57
S;58;1;214,16;329,39
S;58;1;213,13;332,21
S;58;1;212,10;335,03
S;58;1;211,07;337,85
S;58;1;210,05;340,68
S;58;1;209,04;343,50
S;58;1;208,04;346,33
S;58;1;207,05;349,17
S;58;1;206,08;352,01
S;58;1;205,14;354,86
S;58;1;204,21;357,72
S;58;1;203,27;360,57
S;58;1;202,33;363,42
S;58;1;201,38;366,27
S;58;1;200,44;369,12
S;58;1;199,50;371,97
S;58;1;198,56;374,83
S;58;1;197,62;377,68
S;58;1;196,70;380,54
S;58;1;195,79;383,40
S;58;1;194,88;386,26
S;58;1;194,00;389,13
S;58;1;193,13;392,01
S;58;1;192,28;394,89
S;58;1;191,45;397,77
S;58;1;190,65;400,67
S;58;1;189,88;403,57
S;58;1;189,13;406,48
S;58;1;188,41;409,39
S;58;1;187,73;412,32
S;58;1;187,09;415,25
S;58;1;186,48;418,19
S;58;1;185,92;421,14
S;58;1;185,40;424,10
S;58;1;184,93;427,07
S;58;1;184,50;430,04
S;58;1;184,13;433,02
S;58;1;183,82;436,00
S;58;1;183,56;439,00
S;58;1;183,37;441,99
S;58;1;183,24;444,99
S;58;1;183,17;448,00
S;58;1;183,18;451,00
S;58;1;183,25;454,00
S;58;0;196,64;117,49
S;58;0;198,55;119,81
S;58;0;200,24;122,29
S;58;0;201,66;124,93
S;58;0;202,78;127,72
S;58;0;203,52;130,62
S;58;0;203,81;133,61
S;58;0;203,65;136,61
S;58;0;203,17;139,57
S;58;0;202,50;142,50
S;58;0;201,70;145,39
S;58;0;200,79;148,25
S;58;0;199,81;151,09
S;58;0;198,77;153,91
S;58;0;197,69;156,71
S;58;0;196,57;159,50
S;58;0;195,41;162,27
S;58;0;194,23;165,03
S;58;0;193,03;167,78
S;58;0;191,81;170,52
S;58;0;190,58;173,26
S;58;0;189,33;176,00
S;58;0;188,08;178,73
S;58;0;186,83;181,46
S;58;0;185,57;184,18
S;58;0;184,32;186,91
S;58;0;183,07;189,64
S;58;0;181,84;192,38
S;58;0;180,62;195,13
S;58;0;179,43;197,88
S;58;0;178,27;200,66
S;58;0;177,18;203,45
S;58;0;176,16;206,28
S;58;0;175,15;209,10
S;58;0;174,10;211,92
S;58;0;173,01;214,72
S;58;0;171,90;217,51
S;58;0;170,76;220,28
S;58;0;169,59;223,05
S;58;0;168,41;225,81
S;58;0;167,22;228,57
S;58;0;166,01;231,32
S;58;0;164,79;234,06
S;58;0;163,57;236,81
S;58;0;162,35;239,55
S;58;0;161,14;242,30
S;58;0;159,93;245,04
S;58;0;158,72;247,80
S;58;0;157,54;250,55
S;58;0;156,37;253,32
S;58;0;155,22;256,09
S;58;0;154,09;258,88
S;58;0;152,99;261,67
S;58;0;151,93;264,48
S;58;0;150,90;267,30
S;58;0;149,91;270,14
S;58;0;148,93;272,98
S;58;0;147,97;275,82
S;58;0;147,01;278,67
S;58;0;146,06;281,52
S;58;0;145,12;284,37
S;58;0;144,18;287,22
S;58;0;143,26;290,08
S;58;0;142,33;292,94
S;58;0;141,42;295,80
S;58;0;140,50;298,66
S;58;0;139,59;301,52
S;58;0;138,69;304,38
S;58;0;137,78;307,24
S;58;0;136,88;310,11
S;58;0;135,98;312,97
S;58;0;135,07;315,84
S;58;0;134,17;318,70
S;58;0;133,27;321,56
S;58;0;132,36;324,43
S;58;0;131,45;327,29
S;58;0;130,53;330,15
S;58;0;129,62;333,01
S;58;0;128,69;335,87
S;58;0;127,76;338,72
S;58;0;126,83;341,58
S;58;0;125,89;344,43
S;58;0;124,94;347,28
S;58;0;123,98;350,12
S;58;0;123,01;352,96
S;58;0;122,03;355,80
S;58;0;121,04;358,64
S;58;0;120,04;361,47
S;58;0;119,03;364,30
S;58;0;118,01;367,12
S;58;0;116,99;369,95
S;58;0;115,97;372,77
S;58;0;114,95;375,60
S;58;0;113,94;378,42
S;58;0;112,93;381,25
S;58;0;111,93;384,08
S;58;0;110,95;386,92
S;58;0;109,98;389,76
S;58;0;109,02;392,61
S;58;0;108,09;395,46
S;58;0;107,18;398,33
S;58;0;106,29;401,19
S;58;0;105,43;404,07
S;58;0;104,59;406,96
S;58;0;103,80;409,85
S;58;0;103,03;412,76
S;58;0;102,30;415,67
S;58;0;101,62;418,59
S;58;0;100,98;421,53
S;58;0;100,39;424,47
S;58;0;99,85;427,42
S;58;0;99,36;430,39
S;58;0;98,94;433,36
S;58;0;98,58;436,34
S;58;0;98,28;439,33
S;58;0;98,06;442,32
S;58;0;97,91;445,32
S;58;0;97,84;448,33
S;58;0;97,86;451,33
S;58;0;97,97;454,33
G;59;0000;plus
S;59;1;85,39;330,14
S;59;1;88,36;330,43
S;59;1;91,34;330,67
S;59;1;94,32;330,85
S;59;1;97,30;330,98
S;59;1;100,29;331,07
S;59;1;103,27;331,11
S;59;1;106,26;331,11
S;59;1;109,24;331,08
S;59;1;112,23;331,01
S;59;1;115,21;330,91
S;59;1;118,20;330,78
S;59;1;121,18;330,62
S;59;1;124,16;330,44
S;59;1;127,14;330,24
S;59;1;130,12;330,03
